0.0000000000	1.300028855245	0.000081661461	1.000000000000	-0.002548823887	1.681628284270	0.000000176974	0.000000000001	-0.000003109264	-1774.601418208730	0.249586497878	-0.040714815754	-0.039750194732	0.123738130935	0.000000288140	0.000000000442	-59.516742669080	
1.0000000000	1.298673256039	0.678337745394	1.000000000000	5.138624535491	0.000002351660	8.649265686330	0.002456136973	0.000000000000	-56.833397081879	0.342472652088	0.051282201806	0.005375717255	0.123738130935	2.664722447027	26.130548259480	95.883624830000	
2.0000000000	1.292732578707	1.017792653783	1.000000000000	10.951799234021	0.000000018683	0.017039289366	0.024708458419	0.000000000000	-22.175585803253	0.346845997114	0.073935225434	0.016484431591	0.123738130935	3.223402341390	30.941010508226	134.148867444748	
3.0000000000	1.289621933870	1.058567700345	1.000000000000	8.763490697219	0.000000109356	0.005000365624	0.064547177844	0.000000000000	-30.523432039042	0.345956593817	0.066321188554	0.012763971836	0.123738130935	3.035613894927	22.481898416085	121.287318662050	
4.0000000000	1.287434516997	1.064996597597	1.000000000000	7.670878080489	0.000000111176	0.005288173541	0.124621245454	0.000000000000	-30.615698482759	0.346345654877	0.066247528994	0.012738617089	0.123738130935	3.033790116442	16.428251813875	121.162893728206	
5.0000000000	1.285736894169	1.062637575066	1.000000000000	7.103446991508	0.000000065238	0.004620073781	0.208216459263	0.000000000000	-27.740498257155	0.347117667108	0.068606599354	0.013904350084	0.123738130935	3.091964539975	12.065899756069	125.147809878089	
6.0000000000	1.284387386026	1.057352493278	1.000000000000	6.772339617381	0.000000033370	0.003842304923	0.316824162701	0.000000000000	-24.571628944415	0.347928205009	0.071495492803	0.015328519103	0.123738130935	3.163206672388	8.859253652591	130.027697460972	
7.0000000000	1.283323288891	1.050984374287	1.000000000000	6.560165272186	0.000000017116	0.003204668906	0.450693763340	0.000000000000	-21.826726001233	0.348677185663	0.074300783321	0.016710684508	0.123738130935	3.232387776446	6.489796552092	134.766363876363	
8.0000000000	1.282509264974	1.044281072960	1.000000000000	6.409623471458	0.000000009273	0.002722286511	0.609363790926	0.000000000000	-19.606756192965	0.349341529530	0.076825208011	0.017954390689	0.123738130935	3.294642704713	4.740336454459	139.030594771383	
9.0000000000	1.281921799821	1.037622743311	1.000000000000	6.289135066271	0.000000005409	0.002364371824	0.791937820213	0.000000000000	-17.856283097909	0.349921611439	0.079012188584	0.019032099186	0.123738130935	3.348575944797	3.452335405758	142.724818712491	
10.0000000000	1.281543323111	1.031226975744	1.000000000000	6.180831205059	0.000000003414	0.002099654303	0.997245822666	0.000000000000	-16.492736195071	0.350424892069	0.080858181320	0.019942224824	0.123738130935	3.394099969448	2.507362494326	145.843049684247	
11.0000000000	1.281359485691	1.025219561518	1.000000000000	6.074960965585	0.000000002329	0.001903891873	1.223954978915	0.000000000000	-15.440154607875	0.350860635007	0.082381647234	0.020693933226	0.123738130935	3.431669966962	1.816494858153	148.416471837599	
12.0000000000	1.281357755880	1.019667291537	1.000000000000	5.966681209192	0.000000001707	0.001759451741	1.470653549039	0.000000000000	-14.636044170994	0.351238092715	0.083610438012	0.021300965654	0.123738130935	3.461972744281	1.313069348429	150.492131935192	
13.0000000000	1.281526679858	1.014597650632	1.000000000000	5.854057079694	0.000000001336	0.001653692296	1.735913032743	0.000000000000	-14.030851736375	0.351565864747	0.084575892352	0.021778751831	0.123738130935	3.485781124502	0.947325706625	152.122966969022	
14.0000000000	1.281855505843	1.010012150595	1.000000000000	5.736836938276	0.000000001109	0.001577528040	2.018330722395	0.000000000000	-13.585734585507	0.351851687512	0.085309754560	0.022142904673	0.123738130935	3.503877948067	0.682312514547	153.362599076931	
15.0000000000	1.282334007210	1.005895752709	1.000000000000	5.615632507957	0.000000000968	0.001524371424	2.316561568184	0.000000000000	-13.270282740642	0.352102393968	0.085842460134	0.022408383840	0.123738130935	3.517013788038	0.490730902030	154.262439573761	
16.0000000000	1.282952412731	1.002223581347	1.000000000000	5.491438630946	0.000000000883	0.001489389146	2.629337058665	0.000000000000	-13.060604733454	0.352323946973	0.086202198301	0.022589039130	0.123738130935	3.525883827477	0.352510851905	154.870105396649	
17.0000000000	1.283701389242	0.998965575606	1.000000000000	5.365371008318	0.000000000836	0.001468990311	2.955468676240	0.000000000000	-12.937823479237	0.352521505169	0.086414453816	0.022697388044	0.123738130935	3.531116557174	0.252959996469	155.228645117437	
18.0000000000	1.284572045586	0.996089425949	1.000000000000	5.238507854933	0.000000000818	0.001460472749	3.293853037259	0.000000000000	-12.886934261822	0.352699499822	0.086501839774	0.022744535441	0.123738130935	3.533269650939	0.181364287685	155.376256533088	
19.0000000000	1.285555942057	0.993562679393	1.000000000000	5.111807066709	0.000000000822	0.001461778357	3.643469843917	0.000000000000	-12.895933542899	0.352861717100	0.086484138935	0.022740194985	0.123738130935	3.532830983579	0.129937082311	155.346356467411	
20.0000000000	1.286645098394	0.991353944361	1.000000000000	4.986084126207	0.000000000844	0.001471319256	4.003376532075	0.000000000000	-12.955161328970	0.353011377794	0.086378461254	0.022692767240	0.123738130935	3.530222515119	0.093035236681	155.167846870737	
21.0000000000	1.287831995608	0.989433518392	1.000000000000	4.861998337555	0.000000000884	0.001487859868	4.372700046557	0.000000000000	-13.056801136134	0.353151212363	0.086199469362	0.022609450864	0.123738130935	3.525805851079	0.066579258092	154.865495702664	
22.0000000000	1.289109572279	0.987773841860	1.000000000000	4.740071640608	0.000000000939	0.001510428435	4.750629296936	0.000000000000	-13.194492246513	0.353283530867	0.085959644046	0.022496373227	0.123738130935	3.519888789234	0.047626056862	154.460385370584	
